file	line	primitive	addresses	tt_replacement	intent_comment	openw3d_owner	mapping_method	confidence	disposition
tt_4.8.4/tt/tt.cpp	1815	WriteMemory			UDP fixes	Code/Commando/natsock.cpp;Code/SControl/servercontrolsocket.cpp;Code/wwnet/netutil.cpp	disassembly of stock Game.exe: recvfrom length check, see NativeEventDispatch.md 5.4	high	merged
tt_4.8.4/tt/tt.cpp	1818	hookAsCall	0x0073F22D,0x0073EACD	VehicleOwnershipPatch	vehicle ownership disable	Code/Combat/airstripgameobj.cpp;Code/Combat/warfactorygameobj.cpp	VehicleOwnershipDisable skips the Lock_Vehicle reservation at both factories.	high	merged
tt_4.8.4/tt/tt.cpp	1821	WriteMemory			start button bug fix	Code/Commando/dlgmplanhostoptions.cpp	n/a: a bare jump over 162 bytes at a stock address, with no counterpart anywhere in TT's source. Identifying what it skips would need the shipped binary, which is out of bounds for this merge	high	n/a
tt_4.8.4/tt/tt.cpp	1822	hookAsCall	0x00678463,0x00677D03	VehicleGameObj::ConInit	vehicle game obj visible change	Code/Combat/physicalgameobj.cpp	SCRIPTS_visible is scripts-DLL API surface (declined per directive 0.5). The underlying capability exists natively: the model's hidden flag is set per object and already replicated by PhysicalGameObj::Export_Rare.	high	n/a
tt_4.8.4/tt/tt.cpp	1823	hookVtable	0x007E2988,0x007E1970	VehicleGameObj::Is_Visible	vehicle game obj visible change	Code/Combat/physicalgameobj.cpp	SCRIPTS_visible is scripts-DLL API surface (declined per directive 0.5). The underlying capability exists natively: the model's hidden flag is set per object and already replicated by PhysicalGameObj::Export_Rare.	high	n/a
tt_4.8.4/tt/tt.cpp	1825	WriteMemory			wall lag fix	Code/wwphys/phys3.cpp	already merged in 4dd7f309: the 1.01f slide-removal scale is now an exact 1.0 cancel	high	merged
tt_4.8.4/tt/tt.cpp	1826	hookAsJump	0x006A1620,0x006A0EC0	SpawnerClass::Determine_Spawn_TM	spawner randomness fix	Code/Combat/spawn.cpp	TT ships this behind CONFIG_USE_TT_SPAWNERS as an opt-in variant (random among valid points) alongside the shipped behaviour (furthest from the nearest human); canonical keeps the shipped one. Directive 0.4 forbids flag-selected duplicates and the alternate gameplay modes are out of scope.	high	n/a
tt_4.8.4/tt/tt.cpp	1827	hookAsJump	0x00435B00,0x00435BA0	ConsoleModeClass::Print	console hooks	Code/Commando/consolemode.cpp	Canonical ConsoleModeClass supersedes and is safer: bounded u_vsnprintf_n where TT's decompiled Print uses vsprintf into a fixed 8K buffer.	high	merged
tt_4.8.4/tt/tt.cpp	1828	hookAsJump	0x00435C70,0x00435D10	ConsoleModeClass::Print_Maybe	console hooks	Code/Commando/consolemode.cpp	Canonical ConsoleModeClass supersedes and is safer: bounded u_vsnprintf_n where TT's decompiled Print uses vsprintf into a fixed 8K buffer.	high	merged
tt_4.8.4/tt/tt.cpp	1829	hookAsJump	0x00436550,0x004365F0	ConsoleModeClass::Add_Message	console hooks	Code/Commando/consolemode.cpp	Canonical ConsoleModeClass supersedes and is safer: bounded u_vsnprintf_n where TT's decompiled Print uses vsprintf into a fixed 8K buffer.	high	merged
tt_4.8.4/tt/tt.cpp	1830	hookAsJump	0x00409880,0x00409880	InputConfigMgrClass::Delete_Configuration	input hooks	Code/Commando/inputconfigmgr.cpp	merged natively: Delete_Configuration refuses index 0, the built-in default configuration -- deleting it left the player with no bindings	high	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	792	WriteMemory	0x0040345A			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	793	WriteMemory	0x00404927			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	794	WriteMemory	0x00404F7C			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	795	WriteMemory	0x00404FF0			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	796	WriteMemory	0x004050B6			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	797	WriteMemory	0x00426E8C			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	798	WriteMemory	0x00426FEC			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	799	WriteMemory	0x00456CEF			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	800	WriteMemory	0x00457FC9			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	801	WriteMemory	0x004586CD			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	802	WriteMemory	0x00458EB3			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	803	WriteMemory	0x004602CE			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	804	WriteMemory	0x004602ED			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	805	WriteMemory	0x0046CF28			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	806	WriteMemory	0x0046CF34			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	807	WriteMemory	0x0046D0CD			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	808	WriteMemory	0x006194E0			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	809	WriteMemory	0x006194F0			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	810	WriteMemory	0x0061969D			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	811	WriteMemory	0x006196B1			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	812	WriteMemory	0x0061988E			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	813	WriteMemory	0x006198A2			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	814	WriteMemory	0x00619929			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	815	WriteMemory	0x0061ACCD			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	816	WriteMemory	0x0061B5C0			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	817	WriteMemory	0x0061DECB			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	818	WriteMemory	0x00620DFC			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	819	WriteMemory	0x006211EA			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	822	WriteMemory	0x007F4704			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	829	WriteMemory	0x0040345A			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	830	WriteMemory	0x00404927			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	831	WriteMemory	0x00404F7C			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	832	WriteMemory	0x00404FF0			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	833	WriteMemory	0x004050B6			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	834	WriteMemory	0x00426E8C			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	835	WriteMemory	0x00426FEC			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	836	WriteMemory	0x00457A79			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	837	WriteMemory	0x0045815D			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	838	WriteMemory	0x00458943			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	839	WriteMemory	0x0045FDC8			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	840	WriteMemory	0x0045FDE7			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	841	WriteMemory	0x0046C858			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	842	WriteMemory	0x0046C864			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	843	WriteMemory	0x0046C9FD			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	844	WriteMemory	0x00618D80			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	845	WriteMemory	0x00618D90			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	846	WriteMemory	0x00618F3D			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	847	WriteMemory	0x00618F51			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	848	WriteMemory	0x0061912E			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	849	WriteMemory	0x00619142			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	850	WriteMemory	0x006191C9			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	851	WriteMemory	0x0061A56D			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	852	WriteMemory	0x0061AE60			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	853	WriteMemory	0x0061D76B			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	854	WriteMemory	0x0062069C			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	855	WriteMemory	0x00620A8A			Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/PacketManagerClass.cpp	858	WriteMemory	0x007F3704		Disable static constructor	Code/wwnet/packetmgr.cpp	"byte-patch cluster: singleton-redirect: every stock ""mov ecx, PacketManager"" repointed at TT PacketManager()"	medium	merged
tt_4.8.4/ttinit/shaderhooks.cpp	76	hookAsJump	0x00529B50,0x00000000	WW3D::Set_Texture_Filter	hook WW3D::Create_Texture_Filter		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	79	WriteMemory	0x00644854		hooks to make all vertex buffers use vertex declarations		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	80	WriteCall	0x00644854	Vertex_Buffer_Allocate	hooks to make all vertex buffers use vertex declarations		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	81	hookAsJump	0x00554070,0x00000000	DynamicVBAccessClass::Allocate_Declaration_Dynamic_Buffer	hooks to make all vertex buffers use vertex declarations		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	82	hookAsJump	0x005543F0,0x00000000	DynamicVBAccessClass::WriteLockClass::Allocate	hooks to make all vertex buffers use vertex declarations		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	84	hookAsCall2	0x0053EFF7,0x00000000	GetProjectionTransform	hooks to make all GetTransform(D3DTS_PROJECTION) calls go through shaders.dll for DazzleRenderObjClass::Render		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	85	hookAsCall2	0x0053FA52,0x00000000	GetProjectionTransform	hooks to make all GetTransform(D3DTS_PROJECTION) calls go through shaders.dll for DazzleRenderObjClass::Render_Dazzle		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	86	WriteNop	0x005408ED		hooks to make all SetTransform(D3DTS_PROJECTION) calls go through shaders.dll for DazzleRenderObjClass::Render_Dazzle		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	87	WriteNop	0x00540CAE		hooks to make all SetTransform(D3DTS_PROJECTION) calls go through shaders.dll for DazzleRenderObjClass::Render_Dazzle		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	88	hookAsCall2	0x005408F0,0x00000000	SetProjectionTransform	hooks to make all SetTransform(D3DTS_PROJECTION) calls go through shaders.dll for DazzleRenderObjClass::Render_Dazzle		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	89	hookAsCall2	0x00540CB1,0x00000000	SetProjectionTransform	hooks to make all SetTransform(D3DTS_PROJECTION) calls go through shaders.dll for DazzleRenderObjClass::Render_Dazzle		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	90	hookAsCall2	0x00551FA2,0x00000000	Create_Index_Buffer_1	hooks to make all CreateIndexBuffer calls go through shaders.dll for DX8IndexBufferClass::DX8IndexBufferClass		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	91	hookAsCall2	0x00551FCF,0x00000000	Create_Index_Buffer_2	hooks to make all CreateIndexBuffer calls go through shaders.dll for DX8IndexBufferClass::DX8IndexBufferClass		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	92	WriteNop	0x00551F8F		hooks to make all CreateIndexBuffer calls go through shaders.dll for DX8IndexBufferClass::DX8IndexBufferClass		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	93	WriteNop	0x00551FCA		hooks to make all CreateIndexBuffer calls go through shaders.dll for DX8IndexBufferClass::DX8IndexBufferClass		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	95	hookAsJump	0x00530920,0x00000000	FontCharsClass::Store_GDI_Char	font hook		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	96	hookAsJump	0x00530BB0,0x00000000	FontCharsClass::Create_GDI_Font	font hook		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	99	hookAsJump	0x00529B80,0x00000000	WW3D::Begin_Render	hook WW3D::Begin_Render		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	100	hookAsJump	0x0052A310,0x00000000	WW3D::End_Render	hook WW3D::End_Render		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	101	hookAsJump	0x0052AC60,0x00000000	WW3D::Get_Texture_Bitdepth	hook WW3D::Get_Texture_Bitdepth		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	103	hookAsJump	0x00542CE0,0x00000000	WW3DAssetManager::Load_3D_Assets	hook for w3d file hash checking		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	105	hookAsJump	0x00622F40,0x00000000	PhysicsSceneClass::Customized_Render	hook PhysicsSceneClass::Customized_Render		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	106	hookAsJump	0x006324E0,0x00000000	PhysicsSceneClass::Get_Sun_Light_Vector	hook PhysicsSceneClass::Get_Sun_Light_Vector		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	108	hookAsJump	0x00529620,0x00000000	WW3D::Init	hook WW3D::Init		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	109	hookAsJump	0x0054B660,0x00000000	DX8Wrapper::Set_Light_Environment	hook DX8Wrapper::Set_Light_Environment		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	110	hookAsJump	0x0054A150,0x00000000	DX8Wrapper::Flip_To_Primary	hook DX8Wrapper::Flip_To_Primary		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	111	hookAsJump	0x00548E60,0x00000000	DX8Wrapper::Set_Device_Resolution	hook DX8Wrapper::Set_Device_Resoltion		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	112	hookAsJump	0x00549180,0x00000000	DX8Wrapper::Get_Render_Target_Resolution	hook DX8Wrapper::Get_Render_Target_Resolution		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	113	hookAsCall2	0x005408D9,0x00000000	DX8Wrapper::ClearZ	hooking DX8Wrapper::ZNear/ZFar		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	114	hookAsCall2	0x00540C9A,0x00000000	DX8Wrapper::ClearZ	hooking DX8Wrapper::ZNear/ZFar		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	115	hookAsJump	0x0054A8D0,0x00000000	DX8Wrapper::Draw	hooking DX8Wrapper::Draw		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	116	hookAsJump	0x0054B0D0,0x00000000	DX8Wrapper::_Create_DX8_Texture	hooking DX8Wrapper::_Create_DX8_Texture		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	117	hookAsJump	0x0054ADD0,0x00000000	DX8Wrapper::Create_DX8_Texture	hooking DX8Wrapper::Create_DX8_Texture		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	118	hookAsJump	0x0054B1E0,0x00000000	DX8Wrapper::Create_DX8_Surface	hooking DX8Wrapper::_Create_DX8_Surface		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	119	hookAsJump	0x0054BD40,0x00000000	DX8Wrapper::Set_Gamma	hooking DX8Wrapper::Set_Gamma		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	121	hookAsJump	0x0058A830,0x00000000	VertexMaterialClass::Load_W3D	hook for texture mappers		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	122	hookAsJump	0x005D6430,0x00000000	MatrixMapperClass::Apply	hook for texture mappers		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	123	hookAsJump	0x00628EA0,0x00000000	PhysicsSceneClass::Generate_Static_Shadow_Projectors	hook for shadows		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	124	hookAsJump	0x00627EA0,0x00000000	PhysicsSceneClass::Set_Max_Simultaneous_Shadows	hook for shadows		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	125	hookAsJump	0x006280E0,0x00000000	PhysicsSceneClass::Set_Shadow_Mode	hook for shadows		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	126	hookAsJump	0x00628530,0x00000000	PhysicsSceneClass::Apply_Projectors	hook for shadows		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	127	hookAsJump	0x006321C0,0x00000000	PhysicsSceneClass::Allocate_Decal_Resources	hook for decals		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	128	hookAsJump	0x006321F0,0x00000000	PhysicsSceneClass::Release_Decal_Resources	hook for decals		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	129	hookAsJump	0x00622070,0x00621910	PhysicsSceneClass::Add_Dynamic_Object	hook for physics bits		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	131	hookAsJump	0x00670AD0,0x00000000	MapUnloaded	Shaders.dll level end hook		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
tt_4.8.4/ttinit/shaderhooks.cpp	133	hookAsJump	0x0041A960,0x0041A960	SystemSettings::Add_Console_Functions	hook for SystemSettings stuff		EXCLUDED: D3D8 shader layer (directive 0.6)	none	out-of-scope
